"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
557,1380495105000,1380495662000,242,"Flushing Ave & Carlton Ave",40.69788349,-73.97350332,271,"Ashland Pl & Hanson Pl",40.68528172,-73.97805813000001,17952,"Subscriber",1988,2
1261,1380496259000,1380497520000,392,"Jay St & Tech Pl",40.695065,-73.987167,330,"Reade St & Broadway",40.71450451,-74.00562789,15929,"Customer",,0
1157,1380496776000,1380497933000,331,"Pike St & Monroe St",40.71173107,-73.99193043,2010,"Grand St & Greene St",40.721654810000004,-74.00234737000001,15292,"Customer",,0
2362,1380497960000,1380500322000,398,"Atlantic Ave & Furman St",40.69165183,-73.99997859999999,237,"E 11 St & 2 Ave",40.730473090000004,-73.98672378,16600,"Subscriber",1986,1
428,1380499133000,1380499561000,2010,"Grand St & Greene St",40.721654810000004,-74.00234737,509,"9 Ave & W 22 St",40.7454973,-74.00197139000001,20639,"Subscriber",1979,1
513,1380499390000,1380499903000,323,"Lawrence St & Willoughby St",40.69236178,-73.98631746,433,"E 13 St & Avenue A",40.72955361,-73.98057249,18166,"Subscriber",1985,1
1789,1380501050000,1380502839000,281,"Grand Army Plaza & Central Park S",40.7643971,-73.97371465,225,"W 14 St & The High Line",40.74195138,-74.00803013000001,17282,"Customer",,0
3084,1380501674000,1380504758000,217,"Old Fulton St",40.70277159,-73.99383605,539,"Metropolitan Ave & Bedford Ave",40.71534825,-73.96024116,15418,"Customer",,0
1079,1380501987000,1380503066000,408,"Market St & Cherry St",40.71076228,-73.99400398,473,"Rivington St & Chrystie St",40.72110063,-73.9919254,19033,"Customer",,0
577,1380503035000,1380503612000,380,"W 4 St & 7 Ave S",40.73401143,-74.00293877,509,"9 Ave & W 22 St",40.7454973,-74.00197139000001,17352,"Subscriber",1955,1
1900,1380503364000,1380505264000,412,"Forsyth St & Canal St",40.7158155,-73.99422366,503,"E 20 St & Park Ave",40.73827428,-73.98751968,18554,"Customer",,0
300,1380503505000,1380503805000,462,"W 22 St & 10 Ave",40.74691959,-74.00451887,512,"W 29 St & 9 Ave",40.7500727,-73.99839279,16179,"Subscriber",1976,2
1210,1380503898000,1380505108000,216,"Columbia Heights & Cranberry St",40.70037867,-73.99548059,412,"Forsyth St & Canal St",40.7158155,-73.99422366,16424,"Customer",,0
2042,1380503956000,1380505998000,351,"Front St & Maiden Ln",40.70530954,-74.00612572,476,"E 31 St & 3 Ave",40.74394314,-73.97966069,18659,"Customer",,0
530,1380505307000,1380505837000,382,"University Pl & E 14 St",40.73492695,-73.99200509,293,"Lafayette St & E 8 St",40.73028666,-73.9907647,18178,"Subscriber",1980,1
348,1380505786000,1380506134000,151,"Cleveland Pl & Spring St",40.7218158,-73.99720307,329,"Greenwich St & N Moore St",40.72043411,-74.01020609,18828,"Subscriber",1988,1
534,1380508291000,1380508825000,489,"10 Ave & W 28 St",40.75066386,-74.00176802,470,"W 20 St & 8 Ave",40.74345335,-74.00004031,17694,"Subscriber",1967,1
758,1380508702000,1380509460000,2000,"Front St & Washington St",40.702550880000004,-73.98940236,2000,"Front St & Washington St",40.702550880000004,-73.98940236,18662,"Subscriber",1990,1
948,1380509399000,1380510347000,497,"E 17 St & Broadway",40.73704984,-73.99009296,465,"Broadway & W 41 St",40.75513557,-73.98658032,19454,"Subscriber",1989,2
247,1380514545000,1380514792000,348,"W Broadway & Spring St",40.72490985,-74.00154702,368,"Carmine St & 6 Ave",40.73038599,-74.00214988,17665,"Subscriber",1986,2
1091,1380521261000,1380522352000,2002,"Wythe Ave & Metropolitan Ave",40.716887,-73.96319799999999,298,"3 Ave & Schermerhorn St",40.68683208,-73.9796772,17722,"Customer",,0
260,1380543189000,1380543449000,352,"W 56 St & 6 Ave",40.76340613,-73.97722479000001,305,"E 58 St & 3 Ave",40.76095756,-73.96724467,16097,"Subscriber",1983,1
306,1380546787000,1380547093000,366,"Clinton Ave & Myrtle Ave",40.693261,-73.968896,324,"DeKalb Ave & Hudson Ave",40.689887999999996,-73.98101299999999,15993,"Subscriber",1966,1
356,1380549127000,1380549483000,423,"W 54 St & 9 Ave",40.76584941,-73.98690506,456,"E 53 St & Madison Ave",40.7597108,-73.97402311,15401,"Subscriber",1990,1
2011,1380550051000,1380552062000,427,"State St",40.70251526,-74.01427023000001,484,"W 44 St & 5 Ave",40.75500254,-73.98014437,15631,"Subscriber",1956,1
348,1380551481000,1380551829000,297,"E 15 St & 3 Ave",40.734232,-73.98692299999999,280,"E 10 St & 5 Ave",40.73331967,-73.99510132,18543,"Subscriber",1981,2
167,1380553490000,1380553657000,79,"Franklin St & W Broadway",40.71911552,-74.00666661,257,"Lispenard St & Broadway",40.71939226,-74.00247214,15227,"Subscriber",1967,1
875,1380554364000,1380555239000,426,"West St & Chambers St",40.71754834,-74.01322069,375,"Mercer St & Bleecker St",40.72679454,-73.99695094,19195,"Subscriber",1985,2
429,1380554562000,1380554991000,173,"Broadway & W 49 St",40.76064679,-73.98442659,456,"E 53 St & Madison Ave",40.7597108,-73.97402311,19431,"Subscriber",1974,1
1267,1380554782000,1380556049000,317,"E 6 St & Avenue B",40.72453734,-73.98185424,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,18377,"Subscriber",1969,2
554,1380555395000,1380555949000,465,"Broadway & W 41 St",40.75513557,-73.98658032,359,"E 47 St & Park Ave",40.75510267,-73.97498696,16118,"Subscriber",1962,1
542,1380555831000,1380556373000,500,"Broadway & W 51 St",40.76228826,-73.98336183,517,"Pershing Square S",40.75149263,-73.97798848000001,15100,"Subscriber",1961,1
1708,1380556705000,1380558413000,426,"West St & Chambers St",40.71754834,-74.01322069,422,"W 59 St & 10 Ave",40.770513,-73.988038,16819,"Subscriber",1967,2
306,1380556785000,1380557091000,358,"Christopher St & Greenwich St",40.73291553,-74.00711384,404,"9 Ave & W 14 St",40.740582599999996,-74.00550867,19774,"Subscriber",1962,1
964,1380556965000,1380557929000,358,"Christopher St & Greenwich St",40.73291553,-74.00711384,376,"John St & William St",40.70862144,-74.00722156,16155,"Subscriber",1962,1
1042,1380559569000,1380560611000,527,"E 33 St & 1 Ave",40.74315566,-73.97434726,151,"Cleveland Pl & Spring St",40.7218158,-73.99720307,20658,"Subscriber",1981,1
522,1380562320000,1380562842000,475,"E 16 St & Irving Pl",40.73524276,-73.98758561,401,"Allen St & Rivington St",40.72019576,-73.98997825000001,15911,"Subscriber",1984,1
723,1380563110000,1380563833000,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,362,"Broadway & W 37 St",40.75172632,-73.98753523,15595,"Subscriber",1978,2
2990,1380563794000,1380566784000,416,"Cumberland St & Lafayette Ave",40.687534060000004,-73.97265183,420,"Clermont Ave & Lafayette Ave",40.687644840000004,-73.96968902,16874,"Subscriber",1985,1
312,1380563923000,1380564235000,281,"Grand Army Plaza & Central Park S",40.7643971,-73.97371465,305,"E 58 St & 3 Ave",40.76095756,-73.96724467,16166,"Subscriber",1963,1
213,1380566186000,1380566399000,347,"W Houston St & Hudson St",40.72873888,-74.00748842,346,"Bank St & Hudson St",40.73652889,-74.00618026000001,18539,"Subscriber",1962,1
178,1380566889000,1380567067000,329,"Greenwich St & N Moore St",40.72043411,-74.01020609,276,"Duane St & Greenwich St",40.71748752,-74.0104554,17972,"Subscriber",1970,1
232,1380568025000,1380568257000,515,"W 43 St & 10 Ave",40.76009437,-73.99461843,508,"W 46 St & 11 Ave",40.76341379,-73.99667444,18488,"Subscriber",1980,1
786,1380568461000,1380569247000,247,"Perry St & Bleecker St",40.73535398,-74.00483091,251,"Mott St & Prince St",40.72317958,-73.99480012000001,14781,"Subscriber",1991,2
591,1380570108000,1380570699000,281,"Grand Army Plaza & Central Park S",40.7643971,-73.97371465,440,"E 45 St & 3 Ave",40.75255434,-73.97282625,16346,"Subscriber",1980,1
319,1380570261000,1380570580000,284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,382,"University Pl & E 14 St",40.73492695,-73.99200509,16861,"Subscriber",1978,1
1645,1380570271000,1380571916000,508,"W 46 St & 11 Ave",40.76341379,-73.99667444,499,"Broadway & W 60 St",40.76915505,-73.98191841,16454,"Customer",,0
1469,1380570690000,1380572159000,531,"Forsyth St & Broome St",40.71893904,-73.99266288,440,"E 45 St & 3 Ave",40.75255434,-73.97282625,18723,"Subscriber",1988,2
469,1380572200000,1380572669000,475,"E 16 St & Irving Pl",40.73524276,-73.98758561,504,"1 Ave & E 15 St",40.732218530000004,-73.98165557,20552,"Subscriber",1954,1
1169,1380573850000,1380575019000,404,"9 Ave & W 14 St",40.740582599999996,-74.00550867,401,"Allen St & Rivington St",40.72019576,-73.98997825000001,17823,"Subscriber",1958,1
554,1380575100000,1380575654000,497,"E 17 St & Broadway",40.73704984,-73.99009296,379,"W 31 St & 7 Ave",40.749156,-73.9916,19973,"Subscriber",1959,1
503,1380575449000,1380575952000,361,"Allen St & Hester St",40.71605866,-73.99190759,293,"Lafayette St & E 8 St",40.73028666,-73.9907647,17886,"Subscriber",1960,1
927,1380576137000,1380577064000,2001,"7 Ave & Farragut St",40.69892054,-73.97332996,539,"Metropolitan Ave & Bedford Ave",40.71534825,-73.96024116,15834,"Subscriber",1970,1
315,1380576262000,1380576577000,463,"9 Ave & W 16 St",40.74206539,-74.00443172,369,"Washington Pl & 6 Ave",40.73224119,-74.00026394,16028,"Subscriber",1990,1
705,1380579033000,1380579738000,527,"E 33 St & 1 Ave",40.74315566,-73.97434726,402,"Broadway & E 22 St",40.7403432,-73.98955109,18532,"Subscriber",1985,2
305,1380581246000,1380581551000,538,"W 49 St & 5 Ave",40.75795248,-73.97787642,2021,"W 45 St & 8 Ave",40.75929124,-73.98859651000001,15089,"Subscriber",1978,1
66,1380581984000,1380582050000,499,"Broadway & W 60 St",40.76915505,-73.98191841,499,"Broadway & W 60 St",40.76915505,-73.98191841,14646,"Customer",,0
881,1380582018000,1380582899000,485,"W 37 St & 5 Ave",40.75038009,-73.98338988,513,"W 56 St & 10 Ave",40.768254,-73.98863899999999,17549,"Subscriber",1965,1
944,1380582155000,1380583099000,410,"Suffolk St & Stanton St",40.72066442,-73.98517977,497,"E 17 St & Broadway",40.73704984,-73.99009296,18395,"Subscriber",1978,1
391,1380582519000,1380582910000,463,"9 Ave & W 16 St",40.74206539,-74.00443172,446,"W 24 St & 7 Ave",40.74487634,-73.99529885,20574,"Subscriber",1970,1
1066,1380583829000,1380584895000,291,"Madison St & Montgomery St",40.713125999999995,-73.984844,161,"LaGuardia Pl & W 3 St",40.72917025,-73.99810231000001,20035,"Subscriber",1953,1
1393,1380584034000,1380585427000,401,"Allen St & Rivington St",40.72019576,-73.98997825000001,153,"E 40 St & 5 Ave",40.752062307,-73.9816324043,17976,"Subscriber",1977,1
548,1380584273000,1380584821000,538,"W 49 St & 5 Ave",40.75795248,-73.97787642,474,"5 Ave & E 29 St",40.745167699999996,-73.98683077,19571,"Subscriber",1975,2
593,1380584600000,1380585193000,151,"Cleveland Pl & Spring St",40.7218158,-73.99720307,195,"Liberty St & Broadway",40.70905623,-74.01043382,18956,"Subscriber",1968,1
1051,1380584605000,1380585656000,242,"Flushing Ave & Carlton Ave",40.69788349,-73.97350332,412,"Forsyth St & Canal St",40.7158155,-73.99422366,17082,"Subscriber",1984,1
1169,1380585253000,1380586422000,281,"Grand Army Plaza & Central Park S",40.7643971,-73.97371465,499,"Broadway & W 60 St",40.76915505,-73.98191841,16750,"Customer",,0
783,1380585700000,1380586483000,168,"W 18 St & 6 Ave",40.73971301,-73.99456405000001,517,"Pershing Square S",40.75149263,-73.97798848000001,19447,"Subscriber",1969,2
780,1380585905000,1380586685000,517,"Pershing Square S",40.75149263,-73.97798848000001,453,"W 22 St & 8 Ave",40.74475148,-73.99915362,15544,"Subscriber",1961,1
806,1380585985000,1380586791000,2023,"E 55 St & Lexington Ave",40.75968085,-73.97031366,529,"W 42 St & 8 Ave",40.7575699,-73.99098507000001,18528,"Subscriber",1964,1
143,1380586661000,1380586804000,2021,"W 45 St & 8 Ave",40.75929124,-73.98859651000001,515,"W 43 St & 10 Ave",40.76009437,-73.99461843,19136,"Subscriber",1962,1
668,1380587144000,1380587812000,500,"Broadway & W 51 St",40.76228826,-73.98336183,305,"E 58 St & 3 Ave",40.76095756,-73.96724467,15563,"Subscriber",1985,1
685,1380587688000,1380588373000,233,"Joralemon St & Adams St",40.69246277,-73.98963911,467,"Dean St & 4 Ave",40.68312489,-73.97895137,15944,"Subscriber",1961,1
467,1380587813000,1380588280000,293,"Lafayette St & E 8 St",40.73028666,-73.9907647,348,"W Broadway & Spring St",40.72490985,-74.00154702,20273,"Subscriber",1987,1
432,1380588031000,1380588463000,402,"Broadway & E 22 St",40.7403432,-73.98955109,507,"E 25 St & 2 Ave",40.73912601,-73.97973776,16112,"Subscriber",1981,2
624,1380588405000,1380589029000,151,"Cleveland Pl & Spring St",40.7218158,-73.99720307,295,"Pike St & E Broadway",40.71406667,-73.99293911,15595,"Customer",,0
864,1380589831000,1380590695000,83,"Atlantic Ave & Fort Greene Pl",40.68382604,-73.97632328,423,"W 54 St & 9 Ave",40.76584941,-73.98690506,17656,"Subscriber",1975,1
534,1380589868000,1380590402000,523,"W 38 St & 8 Ave",40.75466591,-73.99138152,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,19874,"Subscriber",1957,1
1063,1380590874000,1380591937000,160,"E 37 St & Lexington Ave",40.748238,-73.97831099999999,459,"W 20 St & 11 Ave",40.746745,-74.007756,20296,"Subscriber",1971,1
492,1380591182000,1380591674000,402,"Broadway & E 22 St",40.7403432,-73.98955109,438,"St Marks Pl & 1 Ave",40.727791260000004,-73.98564945,16091,"Subscriber",1981,1
1127,1380591355000,1380592482000,280,"E 10 St & 5 Ave",40.73331967,-73.99510132,329,"Greenwich St & N Moore St",40.72043411,-74.01020609,19673,"Subscriber",1967,1
295,1380593434000,1380593729000,317,"E 6 St & Avenue B",40.72453734,-73.98185424,439,"E 4 St & 2 Ave",40.7262807,-73.98978041,20645,"Subscriber",1990,1
1012,1380593450000,1380594462000,446,"W 24 St & 7 Ave",40.74487634,-73.99529885,499,"Broadway & W 60 St",40.76915505,-73.98191841,16766,"Customer",,0
228,1380593526000,1380593754000,324,"DeKalb Ave & Hudson Ave",40.689887999999996,-73.98101299999999,271,"Ashland Pl & Hanson Pl",40.68528172,-73.97805813000001,15356,"Subscriber",1978,2
374,1380594267000,1380594641000,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,380,"W 4 St & 7 Ave S",40.73401143,-74.00293877,15057,"Subscriber",1985,2
1231,1380594978000,1380596209000,526,"E 33 St & 5 Ave",40.74765947,-73.98490707,410,"Suffolk St & Stanton St",40.72066442,-73.98517977,19782,"Subscriber",1982,2
669,1380595604000,1380596273000,521,"8 Ave & W 31 St",40.75044999,-73.99481051000001,471,"Grand St & Havemeyer St",40.71286844,-73.95698119000001,18042,"Subscriber",1985,1
313,1380596878000,1380597191000,432,"E 7 St & Avenue A",40.72621788,-73.98379855,509,"9 Ave & W 22 St",40.7454973,-74.00197139000001,18639,"Subscriber",1975,1
265,1380598249000,1380598514000,229,"Great Jones St",40.72743423,-73.99379025,475,"E 16 St & Irving Pl",40.73524276,-73.98758561,20133,"Subscriber",1978,1
1194,1380598636000,1380599830000,423,"W 54 St & 9 Ave",40.76584941,-73.98690506,127,"Barrow St & Hudson St",40.73172428,-74.00674436,17569,"Subscriber",1979,1
1267,1380599449000,1380600716000,509,"9 Ave & W 22 St",40.7454973,-74.00197139000001,489,"10 Ave & W 28 St",40.75066386,-74.00176802,16807,"Customer",,0
881,1380600234000,1380601115000,284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,528,"2 Ave & E 31 St",40.74290902,-73.97706058,14882,"Subscriber",1979,2
791,1380600589000,1380601380000,379,"W 31 St & 7 Ave",40.749156,-73.9916,537,"Lexington Ave & E 24 St",40.74025878,-73.98409214,17573,"Subscriber",1984,2
1663,1380600804000,1380602467000,229,"Great Jones St",40.72743423,-73.99379025,428,"E 3 St & 1 Ave",40.72467721,-73.98783413,20543,"Subscriber",1987,2
1664,1380601850000,1380603514000,3002,"South End Ave & Liberty St",40.711512,-74.015756,72,"W 52 St & 11 Ave",40.76727216,-73.99392888,14996,"Subscriber",1982,1
1006,1380603258000,1380604264000,545,"E 23 St & 1 Ave",40.736502,-73.97809472,247,"Perry St & Bleecker St",40.73535398,-74.00483091,18172,"Subscriber",1987,1
361,1380606939000,1380607300000,2022,"E 59 St & Sutton Pl",40.75849116,-73.95920622,527,"E 33 St & 1 Ave",40.74315566,-73.97434726,17886,"Subscriber",1988,1
1993,1380611084000,1380613077000,423,"W 54 St & 9 Ave",40.76584941,-73.98690506,412,"Forsyth St & Canal St",40.7158155,-73.99422366,20170,"Subscriber",1984,1
552,1380615044000,1380615596000,461,"E 20 St & 2 Ave",40.73587678,-73.98205027,521,"8 Ave & W 31 St",40.75044999,-73.99481051000001,15778,"Subscriber",1981,1
1324,1380615798000,1380617122000,412,"Forsyth St & Canal St",40.7158155,-73.99422366,539,"Metropolitan Ave & Bedford Ave",40.71534825,-73.96024116,18255,"Subscriber",1986,1
1313,1380618519000,1380619832000,305,"E 58 St & 3 Ave",40.76095756,-73.96724467,540,"Lexington Ave & E 26 St",40.74147286,-73.98320928,20071,"Customer",,0
238,1380632608000,1380632846000,336,"Sullivan St & Washington Sq",40.730477470000004,-73.99906065,519,"Pershing Square N",40.75188406,-73.97770164,18760,"Subscriber",1975,1
531,1380632904000,1380633435000,447,"8 Ave & W 52 St",40.76370739,-73.98516149999999,367,"E 53 St & Lexington Ave",40.75828065,-73.97069431,15350,"Subscriber",1983,2
439,1380633288000,1380633727000,379,"W 31 St & 7 Ave",40.749156,-73.9916,497,"E 17 St & Broadway",40.73704984,-73.99009296,18684,"Subscriber",1959,1
2195,1380634450000,1380636645000,406,"Hicks St & Montague St",40.69512845,-73.99595065,484,"W 44 St & 5 Ave",40.75500254,-73.98014437,19796,"Subscriber",1968,1
414,1380635410000,1380635824000,465,"Broadway & W 41 St",40.75513557,-73.98658032,359,"E 47 St & Park Ave",40.75510267,-73.97498696,17870,"Subscriber",1965,1
400,1380637282000,1380637682000,151,"Cleveland Pl & Spring St",40.7218158,-73.99720307,2004,"6 Ave & Broome St",40.724399,-74.00470399999999,14952,"Subscriber",1983,2
776,1380637583000,1380638359000,533,"Broadway & W 39 St",40.75299641,-73.98721619,497,"E 17 St & Broadway",40.73704984,-73.99009296,18197,"Subscriber",1951,1
720,1380638207000,1380638927000,492,"W 33 St & 7 Ave",40.75019995,-73.99093085,510,"W 51 St & 6 Ave",40.7606597,-73.98042047,17665,"Subscriber",1972,1
1178,1380639351000,1380640529000,480,"W 53 St & 10 Ave",40.76669671,-73.99061728,517,"Pershing Square S",40.75149263,-73.97798848000001,17132,"Subscriber",1986,1
413,1380640674000,1380641087000,417,"Barclay St & Church St",40.71291224,-74.01020234,260,"Broad St & Bridge St",40.70365182,-74.01167797000001,15011,"Subscriber",1978,1
263,1380641281000,1380641544000,465,"Broadway & W 41 St",40.75513557,-73.98658032,379,"W 31 St & 7 Ave",40.749156,-73.9916,18973,"Subscriber",1964,1
293,1380641728000,1380642021000,533,"Broadway & W 39 St",40.75299641,-73.98721619,493,"W 45 St & 6 Ave",40.7568001,-73.98291153,15809,"Subscriber",1969,1
1339,1380641732000,1380643071000,168,"W 18 St & 6 Ave",40.73971301,-73.99456405000001,164,"E 47 St & 2 Ave",40.75323098,-73.97032517,19032,"Subscriber",1980,2
585,1380642441000,1380643026000,127,"Barrow St & Hudson St",40.73172428,-74.00674436,327,"Vesey Pl & River Terrace",40.7153379,-74.01658354,16711,"Subscriber",1969,1
814,1380642540000,1380643354000,291,"Madison St & Montgomery St",40.713125999999995,-73.984844,257,"Lispenard St & Broadway",40.71939226,-74.00247214,19170,"Subscriber",1982,2
1055,1380642543000,1380643598000,517,"Pershing Square S",40.75149263,-73.97798848000001,434,"9 Ave & W 18 St",40.74317449,-74.00366443,18317,"Subscriber",1967,1
403,1380643315000,1380643718000,519,"Pershing Square N",40.75188406,-73.97770164,533,"Broadway & W 39 St",40.75299641,-73.98721619,16176,"Subscriber",1974,1
1831,1380643503000,1380645334000,457,"Broadway & W 58 St",40.76695317,-73.98169333,161,"LaGuardia Pl & W 3 St",40.72917025,-73.99810231000001,18100,"Subscriber",1961,2
