Code,Name,dispCode,updatedCode
U+2694,crossed swords,U0002694,U00002694
U+1F52B,pistol,U0001F52B,U0001F52B
U+1F3F9,bow and arrow,U0001F3F9,U0001F3F9
U+1F6E1,shield,U0001F6E1,U0001F6E1
U+1F527,wrench,U0001F527,U0001F527
U+1F529,nut and bolt,U0001F529,U0001F529
U+2699,gear,U0002699,U00002699
U+1F5DC,clamp,U0001F5DC,U0001F5DC
U+2697,alembic,U0002697,U00002697
U+2696,balance scale,U0002696,U00002696
U+1F517,link,U0001F517,U0001F517
U+26D3,chains,U00026D3,U000026D3
U+1F489,syringe,U0001F489,U0001F489
U+1F48A,pill,U0001F48A,U0001F48A
U+1F6AC,cigarette,U0001F6AC,U0001F6AC
U+26B0,coffin,U00026B0,U000026B0
U+26B1,funeral urn,U00026B1,U000026B1
U+1F5FF,moai,U0001F5FF,U0001F5FF
U+1F6E2,oil drum,U0001F6E2,U0001F6E2
U+1F52E,crystal ball,U0001F52E,U0001F52E
U+1F6D2,shopping cart,U0001F6D2,U0001F6D2
U+1F3E7,ATM sign,U0001F3E7,U0001F3E7
U+1F6AE,litter in bin sign,U0001F6AE,U0001F6AE
U+1F6B0,potable water,U0001F6B0,U0001F6B0
U+267F,wheelchair symbol,U000267F,U0000267F
U+1F6B9,menÕs room,U0001F6B9,U0001F6B9
U+1F6BA,womenÕs room,U0001F6BA,U0001F6BA
U+1F6BB,restroom,U0001F6BB,U0001F6BB
U+1F6BC,baby symbol,U0001F6BC,U0001F6BC
U+1F6BE,water closet,U0001F6BE,U0001F6BE
U+1F6C2,passport control,U0001F6C2,U0001F6C2
U+1F6C3,customs,U0001F6C3,U0001F6C3
U+1F6C4,baggage claim,U0001F6C4,U0001F6C4
U+1F6C5,left luggage,U0001F6C5,U0001F6C5
U+26A0,warning,U00026A0,U000026A0
U+1F6B8,children crossing,U0001F6B8,U0001F6B8
U+26D4,no entry,U00026D4,U000026D4
U+1F6AB,prohibited,U0001F6AB,U0001F6AB
U+1F6B3,no bicycles,U0001F6B3,U0001F6B3
U+1F6AD,no smoking,U0001F6AD,U0001F6AD
U+1F6AF,no littering,U0001F6AF,U0001F6AF
U+1F6B1,non-potable water,U0001F6B1,U0001F6B1
U+1F6B7,no pedestrians,U0001F6B7,U0001F6B7
U+1F4F5,no mobile phones,U0001F4F5,U0001F4F5
U+1F51E,no one under eighteen,U0001F51E,U0001F51E
U+2622,radioactive,U0002622,U00002622
U+2623,biohazard,U0002623,U00002623
U+2B06,up arrow,U0002B06,U00002B06
U+2197,up-right arrow,U0002197,U00002197
U+27A1,right arrow,U00027A1,U000027A1
U+2198,down-right arrow,U0002198,U00002198
U+2B07,down arrow,U0002B07,U00002B07
U+2199,down-left arrow,U0002199,U00002199
U+2B05,left arrow,U0002B05,U00002B05
U+2196,up-left arrow,U0002196,U00002196
U+2195,up-down arrow,U0002195,U00002195
U+2194,left-right arrow,U0002194,U00002194
U+21A9,right arrow curving left,U00021A9,U000021A9
U+21AA,left arrow curving right,U00021AA,U000021AA
U+2934,right arrow curving up,U0002934,U00002934
U+2935,right arrow curving down,U0002935,U00002935
U+1F503,clockwise vertical arrows,U0001F503,U0001F503
U+1F504,anticlockwise arrows button,U0001F504,U0001F504
U+1F519,BACK arrow,U0001F519,U0001F519
U+1F51A,END arrow,U0001F51A,U0001F51A
U+1F51B,ON! arrow,U0001F51B,U0001F51B
U+1F51C,SOON arrow,U0001F51C,U0001F51C
U+1F51D,TOP arrow,U0001F51D,U0001F51D
U+1F6D0,place of worship,U0001F6D0,U0001F6D0
U+269B,atom symbol,U000269B,U0000269B
U+1F549,om,U0001F549,U0001F549
U+2721,star of David,U0002721,U00002721
U+2638,wheel of dharma,U0002638,U00002638
U+262F,yin yang,U000262F,U0000262F
U+271D,latin cross,U000271D,U0000271D
U+2626,orthodox cross,U0002626,U00002626
U+262A,star and crescent,U000262A,U0000262A
U+262E,peace symbol,U000262E,U0000262E
U+1F54E,menorah,U0001F54E,U0001F54E
U+1F52F,dotted six-pointed star,U0001F52F,U0001F52F
U+2648,Aries,U0002648,U00002648
U+2649,Taurus,U0002649,U00002649
U+264A,Gemini,U000264A,U0000264A
U+264B,Cancer,U000264B,U0000264B
U+264C,Leo,U000264C,U0000264C
U+264D,Virgo,U000264D,U0000264D
U+264E,Libra,U000264E,U0000264E
U+264F,Scorpius,U000264F,U0000264F
U+2650,Sagittarius,U0002650,U00002650
U+2651,Capricorn,U0002651,U00002651
U+2652,Aquarius,U0002652,U00002652
U+2653,Pisces,U0002653,U00002653
U+26CE,Ophiuchus,U00026CE,U000026CE
U+1F500,shuffle tracks button,U0001F500,U0001F500
U+1F501,repeat button,U0001F501,U0001F501
U+1F502,repeat single button,U0001F502,U0001F502
U+25B6,play button,U00025B6,U000025B6
U+23E9,fast-forward button,U00023E9,U000023E9
U+23ED,next track button,U00023ED,U000023ED
U+23EF,play or pause button,U00023EF,U000023EF
U+25C0,reverse button,U00025C0,U000025C0
U+23EA,fast reverse button,U00023EA,U000023EA
U+23EE,last track button,U00023EE,U000023EE
U+1F53C,up button,U0001F53C,U0001F53C
U+23EB,fast up button,U00023EB,U000023EB
U+1F53D,down button,U0001F53D,U0001F53D
U+23EC,fast down button,U00023EC,U000023EC
U+23F8,pause button,U00023F8,U000023F8
U+23F9,stop button,U00023F9,U000023F9
U+23FA,record button,U00023FA,U000023FA
U+23CF,eject button,U00023CF,U000023CF
U+1F3A6,cinema,U0001F3A6,U0001F3A6
U+1F505,dim button,U0001F505,U0001F505
U+1F506,bright button,U0001F506,U0001F506
U+1F4F6,antenna bars,U0001F4F6,U0001F4F6
U+1F4F3,vibration mode,U0001F4F3,U0001F4F3
U+1F4F4,mobile phone off,U0001F4F4,U0001F4F4
U+267B,recycling symbol,U000267B,U0000267B
U+1F4DB,name badge,U0001F4DB,U0001F4DB
U+269C,fleur-de-lis,U000269C,U0000269C
U+1F530,Japanese symbol for beginner,U0001F530,U0001F530
U+1F531,trident emblem,U0001F531,U0001F531
U+2B55,heavy large circle,U0002B55,U00002B55
U+2705,white heavy check mark,U0002705,U00002705
U+2611,ballot box with check,U0002611,U00002611
U+2714,heavy check mark,U0002714,U00002714
U+2716,heavy multiplication x,U0002716,U00002716
U+274C,cross mark,U000274C,U0000274C
U+274E,cross mark button,U000274E,U0000274E
U+2795,heavy plus sign,U0002795,U00002795
U+2640,female sign,U0002640,U00002640
U+2642,male sign,U0002642,U00002642
U+2695,medical symbol,U0002695,U00002695
U+2796,heavy minus sign,U0002796,U00002796
U+2797,heavy division sign,U0002797,U00002797
U+27B0,curly loop,U00027B0,U000027B0
U+27BF,double curly loop,U00027BF,U000027BF
U+303D,part alternation mark,U000303D,U0000303D
U+2733,eight-spoked asterisk,U0002733,U00002733
U+2734,eight-pointed star,U0002734,U00002734
U+2747,sparkle,U0002747,U00002747
U+203C,double exclamation mark,U000203C,U0000203C
U+2049,exclamation question mark,U0002049,U00002049
U+2753,question mark,U0002753,U00002753
U+2754,white question mark,U0002754,U00002754
U+2755,white exclamation mark,U0002755,U00002755
U+2757,exclamation mark,U0002757,U00002757
U+3030,wavy dash,U0003030,U00003030
U+00A9,copyright,U00000A9,U000000A9
U+00AE,registered,U00000AE,U000000AE
U+2122,trade mark,U0002122,U00002122
U+0023 U+FE0F U+20E3,keycap: #,U0000023 U000FE0F U00020E3,U00000023 U0000FE0F U000020E3
U+002A U+FE0F U+20E3,keycap: *,U000002A U000FE0F U00020E3,U0000002A U0000FE0F U000020E3
U+0030 U+FE0F U+20E3,keycap: 0,U0000030 U000FE0F U00020E3,U00000030 U0000FE0F U000020E3
U+0031 U+FE0F U+20E3,keycap: 1,U0000031 U000FE0F U00020E3,U00000031 U0000FE0F U000020E3
U+0032 U+FE0F U+20E3,keycap: 2,U0000032 U000FE0F U00020E3,U00000032 U0000FE0F U000020E3
U+0033 U+FE0F U+20E3,keycap: 3,U0000033 U000FE0F U00020E3,U00000033 U0000FE0F U000020E3
U+0034 U+FE0F U+20E3,keycap: 4,U0000034 U000FE0F U00020E3,U00000034 U0000FE0F U000020E3
U+0035 U+FE0F U+20E3,keycap: 5,U0000035 U000FE0F U00020E3,U00000035 U0000FE0F U000020E3
U+0036 U+FE0F U+20E3,keycap: 6,U0000036 U000FE0F U00020E3,U00000036 U0000FE0F U000020E3
U+0037 U+FE0F U+20E3,keycap: 7,U0000037 U000FE0F U00020E3,U00000037 U0000FE0F U000020E3
U+0038 U+FE0F U+20E3,keycap: 8,U0000038 U000FE0F U00020E3,U00000038 U0000FE0F U000020E3
U+0039 U+FE0F U+20E3,keycap: 9,U0000039 U000FE0F U00020E3,U00000039 U0000FE0F U000020E3
U+1F51F,keycap 10,U0001F51F,U0001F51F
U+1F4AF,hundred points,U0001F4AF,U0001F4AF
U+1F520,input latin uppercase,U0001F520,U0001F520
U+1F521,input latin lowercase,U0001F521,U0001F521
U+1F522,input numbers,U0001F522,U0001F522
U+1F523,input symbols,U0001F523,U0001F523
U+1F524,input latin letters,U0001F524,U0001F524
U+1F170,A button (blood type),U0001F170,U0001F170
U+1F18E,AB button (blood type),U0001F18E,U0001F18E
U+1F171,B button (blood type),U0001F171,U0001F171
U+1F191,CL button,U0001F191,U0001F191
U+1F192,COOL button,U0001F192,U0001F192
U+1F193,FREE button,U0001F193,U0001F193
U+2139,information,U0002139,U00002139
U+1F194,ID button,U0001F194,U0001F194
U+24C2,circled M,U00024C2,U000024C2
U+1F195,NEW button,U0001F195,U0001F195
U+1F196,NG button,U0001F196,U0001F196
U+1F17E,O button (blood type),U0001F17E,U0001F17E
U+1F197,OK button,U0001F197,U0001F197
U+1F17F,P button,U0001F17F,U0001F17F
U+1F198,SOS button,U0001F198,U0001F198
U+1F199,UP! button,U0001F199,U0001F199
U+1F19A,VS button,U0001F19A,U0001F19A
U+1F201,Japanese ÒhereÓ button,U0001F201,U0001F201
U+1F202,Japanese Òservice chargeÓ button,U0001F202,U0001F202
U+1F237,Japanese Òmonthly amountÓ button,U0001F237,U0001F237
U+1F236,Japanese Ònot free of chargeÓ button,U0001F236,U0001F236
U+1F22F,Japanese ÒreservedÓ button,U0001F22F,U0001F22F
U+1F250,Japanese ÒbargainÓ button,U0001F250,U0001F250
U+1F239,Japanese ÒdiscountÓ button,U0001F239,U0001F239
U+1F21A,Japanese Òfree of chargeÓ button,U0001F21A,U0001F21A
U+1F232,Japanese ÒprohibitedÓ button,U0001F232,U0001F232
U+1F251,Japanese ÒacceptableÓ button,U0001F251,U0001F251
U+1F238,Japanese ÒapplicationÓ button,U0001F238,U0001F238
U+1F234,Japanese Òpassing gradeÓ button,U0001F234,U0001F234
U+1F233,Japanese ÒvacancyÓ button,U0001F233,U0001F233
U+3297,Japanese ÒcongratulationsÓ button,U0003297,U00003297
U+3299,Japanese ÒsecretÓ button,U0003299,U00003299
U+1F23A,Japanese Òopen for businessÓ button,U0001F23A,U0001F23A
U+1F235,Japanese Òno vacancyÓ button,U0001F235,U0001F235
U+25AA,black small square,U00025AA,U000025AA
U+25AB,white small square,U00025AB,U000025AB
U+25FB,white medium square,U00025FB,U000025FB
U+25FC,black medium square,U00025FC,U000025FC
U+25FD,white medium-small square,U00025FD,U000025FD
U+25FE,black medium-small square,U00025FE,U000025FE
U+2B1B,black large square,U0002B1B,U00002B1B
U+2B1C,white large square,U0002B1C,U00002B1C
U+1F536,large orange diamond,U0001F536,U0001F536
U+1F537,large blue diamond,U0001F537,U0001F537
U+1F538,small orange diamond,U0001F538,U0001F538
U+1F539,small blue diamond,U0001F539,U0001F539
U+1F53A,red triangle pointed up,U0001F53A,U0001F53A
U+1F53B,red triangle pointed down,U0001F53B,U0001F53B
U+1F4A0,diamond with a dot,U0001F4A0,U0001F4A0
U+1F518,radio button,U0001F518,U0001F518
U+1F532,black square button,U0001F532,U0001F532
U+1F533,white square button,U0001F533,U0001F533
U+26AA,white circle,U00026AA,U000026AA
U+26AB,black circle,U00026AB,U000026AB
U+1F534,red circle,U0001F534,U0001F534
U+1F535,blue circle,U0001F535,U0001F535
U+1F3C1,chequered flag,U0001F3C1,U0001F3C1
U+1F6A9,triangular flag,U0001F6A9,U0001F6A9
U+1F38C,crossed flags,U0001F38C,U0001F38C
U+1F3F4,black flag,U0001F3F4,U0001F3F4
U+1F3F3,white flag,U0001F3F3,U0001F3F3
U+1F3F3 U+FE0F U+200D U+1F308,rainbow flag,U0001F3F3 U000FE0F U000200D U0001F308,U0001F3F3 U0000FE0F U0000200D U0001F308
U+1F1E6 U+1F1E8,Ascension Island,U0001F1E6 U0001F1E8,U0001F1E6 U0001F1E8
U+1F1E6 U+1F1E9,Andorra,U0001F1E6 U0001F1E9,U0001F1E6 U0001F1E9
U+1F1E6 U+1F1EA,United Arab Emirates,U0001F1E6 U0001F1EA,U0001F1E6 U0001F1EA
U+1F1E6 U+1F1EB,Afghanistan,U0001F1E6 U0001F1EB,U0001F1E6 U0001F1EB
U+1F1E6 U+1F1EC,Antigua & Barbuda,U0001F1E6 U0001F1EC,U0001F1E6 U0001F1EC
U+1F1E6 U+1F1EE,Anguilla,U0001F1E6 U0001F1EE,U0001F1E6 U0001F1EE
U+1F1E6 U+1F1F1,Albania,U0001F1E6 U0001F1F1,U0001F1E6 U0001F1F1
U+1F1E6 U+1F1F2,Armenia,U0001F1E6 U0001F1F2,U0001F1E6 U0001F1F2
U+1F1E6 U+1F1F4,Angola,U0001F1E6 U0001F1F4,U0001F1E6 U0001F1F4
U+1F1E6 U+1F1F6,Antarctica,U0001F1E6 U0001F1F6,U0001F1E6 U0001F1F6
U+1F1E6 U+1F1F7,Argentina,U0001F1E6 U0001F1F7,U0001F1E6 U0001F1F7
U+1F1E6 U+1F1F8,American Samoa,U0001F1E6 U0001F1F8,U0001F1E6 U0001F1F8
U+1F1E6 U+1F1F9,Austria,U0001F1E6 U0001F1F9,U0001F1E6 U0001F1F9
U+1F1E6 U+1F1FA,Australia,U0001F1E6 U0001F1FA,U0001F1E6 U0001F1FA
U+1F1E6 U+1F1FC,Aruba,U0001F1E6 U0001F1FC,U0001F1E6 U0001F1FC
U+1F1E6 U+1F1FD,land Islands,U0001F1E6 U0001F1FD,U0001F1E6 U0001F1FD
U+1F1E6 U+1F1FF,Azerbaijan,U0001F1E6 U0001F1FF,U0001F1E6 U0001F1FF
U+1F1E7 U+1F1E6,Bosnia & Herzegovina,U0001F1E7 U0001F1E6,U0001F1E7 U0001F1E6
U+1F1E7 U+1F1E7,Barbados,U0001F1E7 U0001F1E7,U0001F1E7 U0001F1E7
U+1F1E7 U+1F1E9,Bangladesh,U0001F1E7 U0001F1E9,U0001F1E7 U0001F1E9
U+1F1E7 U+1F1EA,Belgium,U0001F1E7 U0001F1EA,U0001F1E7 U0001F1EA
U+1F1E7 U+1F1EB,Burkina Faso,U0001F1E7 U0001F1EB,U0001F1E7 U0001F1EB
U+1F1E7 U+1F1EC,Bulgaria,U0001F1E7 U0001F1EC,U0001F1E7 U0001F1EC
U+1F1E7 U+1F1ED,Bahrain,U0001F1E7 U0001F1ED,U0001F1E7 U0001F1ED
U+1F1E7 U+1F1EE,Burundi,U0001F1E7 U0001F1EE,U0001F1E7 U0001F1EE
U+1F1E7 U+1F1EF,Benin,U0001F1E7 U0001F1EF,U0001F1E7 U0001F1EF
U+1F1E7 U+1F1F1,St. Barthlemy,U0001F1E7 U0001F1F1,U0001F1E7 U0001F1F1
U+1F1E7 U+1F1F2,Bermuda,U0001F1E7 U0001F1F2,U0001F1E7 U0001F1F2
U+1F1E7 U+1F1F3,Brunei,U0001F1E7 U0001F1F3,U0001F1E7 U0001F1F3
U+1F1E7 U+1F1F4,Bolivia,U0001F1E7 U0001F1F4,U0001F1E7 U0001F1F4
U+1F1E7 U+1F1F6,Caribbean Netherlands,U0001F1E7 U0001F1F6,U0001F1E7 U0001F1F6
U+1F1E7 U+1F1F7,Brazil,U0001F1E7 U0001F1F7,U0001F1E7 U0001F1F7
U+1F1E7 U+1F1F8,Bahamas,U0001F1E7 U0001F1F8,U0001F1E7 U0001F1F8
U+1F1E7 U+1F1F9,Bhutan,U0001F1E7 U0001F1F9,U0001F1E7 U0001F1F9
U+1F1E7 U+1F1FB,Bouvet Island,U0001F1E7 U0001F1FB,U0001F1E7 U0001F1FB
U+1F1E7 U+1F1FC,Botswana,U0001F1E7 U0001F1FC,U0001F1E7 U0001F1FC
U+1F1E7 U+1F1FE,Belarus,U0001F1E7 U0001F1FE,U0001F1E7 U0001F1FE
U+1F1E7 U+1F1FF,Belize,U0001F1E7 U0001F1FF,U0001F1E7 U0001F1FF
U+1F1E8 U+1F1E6,Canada,U0001F1E8 U0001F1E6,U0001F1E8 U0001F1E6
U+1F1E8 U+1F1E8,Cocos (Keeling) Islands,U0001F1E8 U0001F1E8,U0001F1E8 U0001F1E8
U+1F1E8 U+1F1E9,Congo - Kinshasa,U0001F1E8 U0001F1E9,U0001F1E8 U0001F1E9
U+1F1E8 U+1F1EB,Central African Republic,U0001F1E8 U0001F1EB,U0001F1E8 U0001F1EB
U+1F1E8 U+1F1EC,Congo - Brazzaville,U0001F1E8 U0001F1EC,U0001F1E8 U0001F1EC
U+1F1E8 U+1F1ED,Switzerland,U0001F1E8 U0001F1ED,U0001F1E8 U0001F1ED
U+1F1E8 U+1F1EE,Cte dÕIvoire,U0001F1E8 U0001F1EE,U0001F1E8 U0001F1EE
U+1F1E8 U+1F1F0,Cook Islands,U0001F1E8 U0001F1F0,U0001F1E8 U0001F1F0
U+1F1E8 U+1F1F1,Chile,U0001F1E8 U0001F1F1,U0001F1E8 U0001F1F1
U+1F1E8 U+1F1F2,Cameroon,U0001F1E8 U0001F1F2,U0001F1E8 U0001F1F2
U+1F1E8 U+1F1F3,China,U0001F1E8 U0001F1F3,U0001F1E8 U0001F1F3
U+1F1E8 U+1F1F4,Colombia,U0001F1E8 U0001F1F4,U0001F1E8 U0001F1F4
U+1F1E8 U+1F1F5,Clipperton Island,U0001F1E8 U0001F1F5,U0001F1E8 U0001F1F5
U+1F1E8 U+1F1F7,Costa Rica,U0001F1E8 U0001F1F7,U0001F1E8 U0001F1F7
U+1F1E8 U+1F1FA,Cuba,U0001F1E8 U0001F1FA,U0001F1E8 U0001F1FA
U+1F1E8 U+1F1FB,Cape Verde,U0001F1E8 U0001F1FB,U0001F1E8 U0001F1FB
U+1F1E8 U+1F1FC,Curaao,U0001F1E8 U0001F1FC,U0001F1E8 U0001F1FC
U+1F1E8 U+1F1FD,Christmas Island,U0001F1E8 U0001F1FD,U0001F1E8 U0001F1FD
U+1F1E8 U+1F1FE,Cyprus,U0001F1E8 U0001F1FE,U0001F1E8 U0001F1FE
U+1F1E8 U+1F1FF,Czech Republic,U0001F1E8 U0001F1FF,U0001F1E8 U0001F1FF
U+1F1E9 U+1F1EA,Germany,U0001F1E9 U0001F1EA,U0001F1E9 U0001F1EA
U+1F1E9 U+1F1EC,Diego Garcia,U0001F1E9 U0001F1EC,U0001F1E9 U0001F1EC
U+1F1E9 U+1F1EF,Djibouti,U0001F1E9 U0001F1EF,U0001F1E9 U0001F1EF
U+1F1E9 U+1F1F0,Denmark,U0001F1E9 U0001F1F0,U0001F1E9 U0001F1F0
U+1F1E9 U+1F1F2,Dominica,U0001F1E9 U0001F1F2,U0001F1E9 U0001F1F2
U+1F1E9 U+1F1F4,Dominican Republic,U0001F1E9 U0001F1F4,U0001F1E9 U0001F1F4
U+1F1E9 U+1F1FF,Algeria,U0001F1E9 U0001F1FF,U0001F1E9 U0001F1FF
U+1F1EA U+1F1E6,Ceuta & Melilla,U0001F1EA U0001F1E6,U0001F1EA U0001F1E6
U+1F1EA U+1F1E8,Ecuador,U0001F1EA U0001F1E8,U0001F1EA U0001F1E8
U+1F1EA U+1F1EA,Estonia,U0001F1EA U0001F1EA,U0001F1EA U0001F1EA
U+1F1EA U+1F1EC,Egypt,U0001F1EA U0001F1EC,U0001F1EA U0001F1EC
U+1F1EA U+1F1ED,Western Sahara,U0001F1EA U0001F1ED,U0001F1EA U0001F1ED
U+1F1EA U+1F1F7,Eritrea,U0001F1EA U0001F1F7,U0001F1EA U0001F1F7
U+1F1EA U+1F1F8,Spain,U0001F1EA U0001F1F8,U0001F1EA U0001F1F8
U+1F1EA U+1F1F9,Ethiopia,U0001F1EA U0001F1F9,U0001F1EA U0001F1F9
U+1F1EA U+1F1FA,European Union,U0001F1EA U0001F1FA,U0001F1EA U0001F1FA
U+1F1EB U+1F1EE,Finland,U0001F1EB U0001F1EE,U0001F1EB U0001F1EE
U+1F1EB U+1F1EF,Fiji,U0001F1EB U0001F1EF,U0001F1EB U0001F1EF
U+1F1EB U+1F1F0,Falkland Islands,U0001F1EB U0001F1F0,U0001F1EB U0001F1F0
U+1F1EB U+1F1F2,Micronesia,U0001F1EB U0001F1F2,U0001F1EB U0001F1F2
U+1F1EB U+1F1F4,Faroe Islands,U0001F1EB U0001F1F4,U0001F1EB U0001F1F4
U+1F1EB U+1F1F7,France,U0001F1EB U0001F1F7,U0001F1EB U0001F1F7
U+1F1EC U+1F1E6,Gabon,U0001F1EC U0001F1E6,U0001F1EC U0001F1E6
U+1F1EC U+1F1E7,United Kingdom,U0001F1EC U0001F1E7,U0001F1EC U0001F1E7
U+1F1EC U+1F1E9,Grenada,U0001F1EC U0001F1E9,U0001F1EC U0001F1E9
U+1F1EC U+1F1EA,Georgia,U0001F1EC U0001F1EA,U0001F1EC U0001F1EA
U+1F1EC U+1F1EB,French Guiana,U0001F1EC U0001F1EB,U0001F1EC U0001F1EB
U+1F1EC U+1F1EC,Guernsey,U0001F1EC U0001F1EC,U0001F1EC U0001F1EC
U+1F1EC U+1F1ED,Ghana,U0001F1EC U0001F1ED,U0001F1EC U0001F1ED
U+1F1EC U+1F1EE,Gibraltar,U0001F1EC U0001F1EE,U0001F1EC U0001F1EE
U+1F1EC U+1F1F1,Greenland,U0001F1EC U0001F1F1,U0001F1EC U0001F1F1
U+1F1EC U+1F1F2,Gambia,U0001F1EC U0001F1F2,U0001F1EC U0001F1F2
U+1F1EC U+1F1F3,Guinea,U0001F1EC U0001F1F3,U0001F1EC U0001F1F3
U+1F1EC U+1F1F5,Guadeloupe,U0001F1EC U0001F1F5,U0001F1EC U0001F1F5
U+1F1EC U+1F1F6,Equatorial Guinea,U0001F1EC U0001F1F6,U0001F1EC U0001F1F6
U+1F1EC U+1F1F7,Greece,U0001F1EC U0001F1F7,U0001F1EC U0001F1F7
U+1F1EC U+1F1F8,South Georgia & South Sandwich Islands,U0001F1EC U0001F1F8,U0001F1EC U0001F1F8
U+1F1EC U+1F1F9,Guatemala,U0001F1EC U0001F1F9,U0001F1EC U0001F1F9
U+1F1EC U+1F1FA,Guam,U0001F1EC U0001F1FA,U0001F1EC U0001F1FA
U+1F1EC U+1F1FC,Guinea-Bissau,U0001F1EC U0001F1FC,U0001F1EC U0001F1FC
U+1F1EC U+1F1FE,Guyana,U0001F1EC U0001F1FE,U0001F1EC U0001F1FE
U+1F1ED U+1F1F0,Hong Kong SAR China,U0001F1ED U0001F1F0,U0001F1ED U0001F1F0
U+1F1ED U+1F1F2,Heard & McDonald Islands,U0001F1ED U0001F1F2,U0001F1ED U0001F1F2
U+1F1ED U+1F1F3,Honduras,U0001F1ED U0001F1F3,U0001F1ED U0001F1F3
U+1F1ED U+1F1F7,Croatia,U0001F1ED U0001F1F7,U0001F1ED U0001F1F7
U+1F1ED U+1F1F9,Haiti,U0001F1ED U0001F1F9,U0001F1ED U0001F1F9
U+1F1ED U+1F1FA,Hungary,U0001F1ED U0001F1FA,U0001F1ED U0001F1FA
U+1F1EE U+1F1E8,Canary Islands,U0001F1EE U0001F1E8,U0001F1EE U0001F1E8
U+1F1EE U+1F1E9,Indonesia,U0001F1EE U0001F1E9,U0001F1EE U0001F1E9
U+1F1EE U+1F1EA,Ireland,U0001F1EE U0001F1EA,U0001F1EE U0001F1EA
U+1F1EE U+1F1F1,Israel,U0001F1EE U0001F1F1,U0001F1EE U0001F1F1
U+1F1EE U+1F1F2,Isle of Man,U0001F1EE U0001F1F2,U0001F1EE U0001F1F2
U+1F1EE U+1F1F3,India,U0001F1EE U0001F1F3,U0001F1EE U0001F1F3
U+1F1EE U+1F1F4,British Indian Ocean Territory,U0001F1EE U0001F1F4,U0001F1EE U0001F1F4
U+1F1EE U+1F1F6,Iraq,U0001F1EE U0001F1F6,U0001F1EE U0001F1F6
U+1F1EE U+1F1F7,Iran,U0001F1EE U0001F1F7,U0001F1EE U0001F1F7
U+1F1EE U+1F1F8,Iceland,U0001F1EE U0001F1F8,U0001F1EE U0001F1F8
U+1F1EE U+1F1F9,Italy,U0001F1EE U0001F1F9,U0001F1EE U0001F1F9
U+1F1EF U+1F1EA,Jersey,U0001F1EF U0001F1EA,U0001F1EF U0001F1EA
U+1F1EF U+1F1F2,Jamaica,U0001F1EF U0001F1F2,U0001F1EF U0001F1F2
U+1F1EF U+1F1F4,Jordan,U0001F1EF U0001F1F4,U0001F1EF U0001F1F4
U+1F1EF U+1F1F5,Japan,U0001F1EF U0001F1F5,U0001F1EF U0001F1F5
U+1F1F0 U+1F1EA,Kenya,U0001F1F0 U0001F1EA,U0001F1F0 U0001F1EA
U+1F1F0 U+1F1EC,Kyrgyzstan,U0001F1F0 U0001F1EC,U0001F1F0 U0001F1EC
U+1F1F0 U+1F1ED,Cambodia,U0001F1F0 U0001F1ED,U0001F1F0 U0001F1ED
U+1F1F0 U+1F1EE,Kiribati,U0001F1F0 U0001F1EE,U0001F1F0 U0001F1EE
U+1F1F0 U+1F1F2,Comoros,U0001F1F0 U0001F1F2,U0001F1F0 U0001F1F2
U+1F1F0 U+1F1F3,St. Kitts & Nevis,U0001F1F0 U0001F1F3,U0001F1F0 U0001F1F3
U+1F1F0 U+1F1F5,North Korea,U0001F1F0 U0001F1F5,U0001F1F0 U0001F1F5
U+1F1F0 U+1F1F7,South Korea,U0001F1F0 U0001F1F7,U0001F1F0 U0001F1F7
U+1F1F0 U+1F1FC,Kuwait,U0001F1F0 U0001F1FC,U0001F1F0 U0001F1FC
U+1F1F0 U+1F1FE,Cayman Islands,U0001F1F0 U0001F1FE,U0001F1F0 U0001F1FE
U+1F1F0 U+1F1FF,Kazakhstan,U0001F1F0 U0001F1FF,U0001F1F0 U0001F1FF
U+1F1F1 U+1F1E6,Laos,U0001F1F1 U0001F1E6,U0001F1F1 U0001F1E6
U+1F1F1 U+1F1E7,Lebanon,U0001F1F1 U0001F1E7,U0001F1F1 U0001F1E7
U+1F1F1 U+1F1E8,St. Lucia,U0001F1F1 U0001F1E8,U0001F1F1 U0001F1E8
U+1F1F1 U+1F1EE,Liechtenstein,U0001F1F1 U0001F1EE,U0001F1F1 U0001F1EE
U+1F1F1 U+1F1F0,Sri Lanka,U0001F1F1 U0001F1F0,U0001F1F1 U0001F1F0
U+1F1F1 U+1F1F7,Liberia,U0001F1F1 U0001F1F7,U0001F1F1 U0001F1F7
U+1F1F1 U+1F1F8,Lesotho,U0001F1F1 U0001F1F8,U0001F1F1 U0001F1F8
U+1F1F1 U+1F1F9,Lithuania,U0001F1F1 U0001F1F9,U0001F1F1 U0001F1F9
U+1F1F1 U+1F1FA,Luxembourg,U0001F1F1 U0001F1FA,U0001F1F1 U0001F1FA
U+1F1F1 U+1F1FB,Latvia,U0001F1F1 U0001F1FB,U0001F1F1 U0001F1FB
U+1F1F1 U+1F1FE,Libya,U0001F1F1 U0001F1FE,U0001F1F1 U0001F1FE
U+1F1F2 U+1F1E6,Morocco,U0001F1F2 U0001F1E6,U0001F1F2 U0001F1E6
U+1F1F2 U+1F1E8,Monaco,U0001F1F2 U0001F1E8,U0001F1F2 U0001F1E8
U+1F1F2 U+1F1E9,Moldova,U0001F1F2 U0001F1E9,U0001F1F2 U0001F1E9
